date,BHAGERIA,BPCL,GOLDBEES,HERANBA,IDEA,INFY,IRCTC,KPITTECH,LICI,MIRAE-ASSET-TAX-SAVER-DIRECT-GROWTH,NIFTYBEES,PNB,SBI-MAGNUM-TAXGAIN-SCHEME-DIR-GR,SBIN,TATACHEM,TATAMOTORS,TATAPOWER,VOLTAS,YESBANK
2024-05-02,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-03,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-04,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-05,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-06,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-07,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-08,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-09,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-10,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-11,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-12,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-13,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-14,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-15,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-16,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-17,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-18,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-19,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-20,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-21,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-22,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-23,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-24,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-25,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-26,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-27,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-28,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-29,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-30,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-31,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-01,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-02,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-03,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-04,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-05,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-06,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-07,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-08,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-09,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-10,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-11,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-12,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-13,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-14,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-15,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-16,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-17,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-18,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-19,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-20,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-21,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-22,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-23,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-24,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-25,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-26,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-27,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-28,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-29,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-30,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-07-01,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-07-02,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-03,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-04,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-05,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-06,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-07,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-08,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-09,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-10,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-11,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-12,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-13,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
