date,BHAGERIA,BPCL,GOLDBEES,HERANBA,IDEA,INFY,IRCTC,KPITTECH,LICI,NIFTYBEES,PNB,SBIN,TATACHEM,TATAMOTORS,TATAPOWER,VOLTAS,YESBANK
2020-01-01,116.85,491.65,34.35,,6.1,736.85,,,,129.42,64.7,334.45,671.35,184.45,57.6,653.3,46.65
2020-01-02,115.7,487.55,34.35,,6.1,734.7,,,,130.14,66.7,339.3,672.8,193.75,58.0,659.55,47.35
2020-01-03,112.8,483.5,35.4,,6.1,746.0,,,,129.71,65.05,333.7,670.05,191.1,57.75,663.7,47.1
2020-01-06,106.5,469.15,36.15,,6.0,738.85,,,,127.37,61.4,319.0,659.75,185.65,56.75,649.9,45.15
2020-01-07,107.35,461.0,35.5,,6.0,727.9,,,,127.76,61.85,318.4,666.3,184.7,56.6,654.5,45.05
2020-01-08,107.15,459.9,36.1,,6.5,718.2,,,,127.56,60.85,319.8,665.05,182.55,56.25,651.05,46.05
2020-01-09,111.3,470.55,35.05,,6.25,727.55,,,,129.34,62.6,330.2,675.65,192.0,57.8,684.3,47.3
2020-01-10,111.35,470.25,34.95,,6.1,738.15,,,,129.61,62.45,332.25,689.7,196.35,58.95,687.5,44.75
2020-01-13,112.4,470.75,34.75,,6.15,773.55,,,,130.41,63.2,330.75,704.65,196.25,59.4,693.45,42.1
2020-01-14,115.2,473.35,34.75,,6.1,775.65,,,,131.01,62.8,328.0,726.6,195.85,60.2,693.35,38.55
2020-01-15,114.15,467.95,35.05,,6.0,767.55,,,,131.01,63.4,324.25,730.0,200.35,60.9,695.3,39.75
2020-01-16,115.4,461.8,35.0,,6.0,767.0,,,,130.91,63.35,323.3,737.9,197.55,61.0,701.1,39.95
2020-01-17,120.95,453.9,34.95,,4.5,767.85,,,,131.19,63.25,318.0,747.35,197.3,61.55,705.1,39.25
2020-01-20,114.7,457.15,35.23,,4.85,768.45,,,,129.78,61.6,314.0,746.3,195.0,60.25,700.25,38.65
2020-01-21,115.55,463.85,35.13,,5.95,762.5,,,,129.27,61.45,313.7,749.45,191.4,59.55,702.5,38.35
2020-01-22,112.8,455.45,35.29,,5.6,770.2,,,,128.53,61.0,316.15,748.35,185.6,59.15,695.45,38.45
2020-01-23,115.1,469.0,35.21,,5.9,784.35,,,,129.31,61.8,323.2,758.45,188.4,60.15,713.3,40.95
2020-01-24,116.3,466.1,35.4,,6.05,782.75,,,,130.11,62.35,324.05,755.4,186.5,61.2,723.45,42.8
2020-01-27,111.95,467.75,35.85,,5.8,778.1,,,,128.73,61.35,316.2,749.65,182.2,60.7,710.6,42.4
2020-01-28,113.5,480.95,35.72,,5.35,778.0,,,,128.1,60.5,315.1,748.95,176.1,60.75,716.4,41.65
2020-01-29,114.5,479.05,35.61,,5.25,789.7,,,,128.76,60.95,316.45,757.55,188.05,60.9,707.75,41.2
2020-01-30,114.6,469.65,35.93,,5.2,780.7,,,,127.74,59.95,310.7,757.9,186.2,60.3,698.75,39.05
2020-01-31,113.75,456.95,35.87,,5.3,775.95,,,,127.17,60.45,318.45,751.2,176.6,58.1,694.2,39.25
2020-02-03,112.2,460.3,35.91,,5.35,767.4,,,,124.42,57.35,298.1,741.55,163.85,54.9,690.1,36.0
2020-02-04,113.5,478.5,35.58,,5.25,787.85,,,,126.75,56.8,306.25,735.85,165.7,56.4,700.15,34.95
2020-02-05,115.55,501.7,35.31,,5.25,784.55,,,,127.91,56.9,311.0,750.45,183.75,57.2,694.35,37.6
2020-02-06,122.45,495.05,35.58,,5.15,771.35,,,,128.94,58.65,321.95,753.15,178.85,57.7,683.25,38.55
2020-02-07,126.4,491.4,35.7,,5.25,777.3,,,,128.19,58.8,320.55,763.8,173.6,58.0,701.45,38.7
2020-02-10,141.2,485.45,35.95,,5.05,773.2,,,,127.91,57.25,318.5,761.45,168.9,56.95,682.0,37.55
2020-02-11,140.2,481.0,35.82,,4.85,773.55,,,,128.3,56.95,324.35,758.25,169.75,57.65,683.25,36.85
2020-02-12,137.55,474.75,35.76,,4.5,781.05,,,,129.19,55.5,320.2,756.65,170.95,56.0,682.25,35.2
2020-02-13,146.95,469.0,35.95,,4.5,792.25,,,,129.3,55.4,327.45,760.75,169.5,55.3,685.6,37.2
2020-02-14,145.95,476.45,35.85,,3.4,786.45,,,,128.38,54.2,319.4,766.65,169.1,53.8,687.9,38.9
2020-02-17,149.65,461.65,35.93,,3.4,789.45,,,,127.84,51.95,314.2,752.7,169.1,51.75,694.85,37.15
2020-02-18,146.45,470.75,36.14,,3.0,797.65,,,,127.34,52.0,317.55,330.5,161.6,51.55,697.1,35.05
2020-02-19,143.65,475.55,36.71,,4.2,800.45,,,,128.59,52.7,320.35,337.18,158.05,51.35,733.15,35.3
2020-02-20,142.85,471.75,36.82,,4.4,797.0,,,,128.36,52.85,327.65,336.69,158.5,51.6,725.0,35.45
2020-02-24,143.15,464.65,38.58,,3.85,795.85,,,,125.73,50.35,322.95,330.58,150.65,51.85,717.65,34.95
2020-02-25,144.25,456.75,37.44,,3.95,798.4,,,,125.34,49.9,326.8,330.5,149.9,51.7,703.6,35.15
2020-02-26,142.05,448.8,37.52,,4.0,782.75,,,,124.04,49.15,328.2,328.01,144.55,49.35,691.7,36.55
2020-02-27,140.85,444.05,37.38,,3.8,777.85,,,,123.64,46.95,321.95,322.65,145.25,49.3,684.9,36.8
2020-02-28,124.6,426.35,37.37,,3.85,731.7,,,,119.29,45.05,303.0,314.8,128.95,46.7,678.75,34.6
2020-03-02,125.3,412.35,37.03,,3.45,741.05,,,,118.39,42.75,287.4,311.1,125.4,43.8,664.1,31.55
2020-03-03,124.5,425.0,37.12,,3.65,747.0,,,,120.4,44.5,289.85,319.41,130.35,44.4,690.85,31.2
2020-03-04,117.8,418.7,38.1,,3.6,758.75,,,,119.52,44.45,285.3,314.95,126.2,44.75,687.0,29.3
2020-03-05,121.15,418.4,38.04,,3.6,754.6,,,,119.75,45.0,288.5,314.95,125.75,44.25,689.6,36.8
2020-03-06,115.55,403.1,39.05,,3.3,738.95,,,,117.18,42.35,270.5,310.35,114.2,43.05,673.65,16.15
2020-03-09,110.15,423.85,38.46,,4.0,704.45,,,,111.62,39.75,253.45,298.25,105.7,39.75,646.1,21.25
2020-03-11,110.1,404.4,38.18,,4.35,686.0,,,,111.31,38.45,245.1,295.45,98.9,37.9,641.0,28.8
2020-03-12,96.4,344.3,37.96,,4.2,631.2,,,,102.99,33.75,212.6,265.85,88.0,40.35,621.4,25.05
2020-03-13,96.7,376.05,36.62,,5.6,642.35,,,,106.36,37.4,242.0,275.85,89.75,42.15,655.65,25.55
2020-03-16,92.7,364.65,35.67,,5.7,583.15,,,,102.37,35.8,223.35,252.05,82.95,40.45,602.6,37.1
2020-03-17,90.35,357.2,34.83,,4.85,554.95,,,,99.2,35.3,215.15,238.4,77.95,38.95,595.4,58.65
2020-03-18,84.0,332.55,35.44,,3.15,534.3,,,,96.08,36.75,215.2,226.75,75.5,35.1,576.1,60.45
2020-03-19,79.05,300.25,35.21,,3.3,545.55,,,,89.47,37.2,203.65,223.1,72.95,34.2,548.2,53.85
2020-03-20,78.5,317.85,36.11,,3.45,585.2,,,,92.97,38.05,209.85,228.95,77.3,36.7,564.8,45.85
2020-03-23,70.65,269.35,35.02,,3.15,526.45,,,,83.52,35.4,181.6,200.7,66.2,32.9,488.7,39.75
2020-03-24,67.45,262.85,36.39,,3.35,589.8,,,,85.0,36.3,183.2,200.75,68.55,34.4,478.35,35.0
2020-03-25,71.2,273.75,36.99,,3.35,606.2,,,,89.46,34.3,189.9,210.95,70.25,35.0,486.6,29.6
2020-03-26,75.7,282.3,36.72,,3.25,643.0,,,,92.68,33.4,192.75,225.1,70.8,35.2,504.5,26.6
2020-03-27,77.15,278.75,38.17,,3.2,652.7,,,,91.26,33.45,195.95,224.5,70.7,33.95,490.55,26.35
2020-03-30,73.75,274.75,39.74,,3.15,626.7,,,,89.17,32.9,186.9,223.0,68.15,32.3,465.1,24.9
2020-03-31,75.65,316.9,38.21,,3.1,641.5,,,,91.94,32.35,196.85,223.55,71.05,32.85,476.9,22.45
2020-04-01,79.25,302.95,38.24,,3.05,602.8,,,,89.35,30.45,186.55,224.65,67.95,31.55,471.25,23.95
2020-04-03,77.75,317.15,38.79,,3.15,585.7,,,,86.59,29.65,175.5,218.55,65.3,30.15,472.55,24.1
2020-04-07,84.2,351.1,39.67,,3.2,639.0,,,,92.41,30.05,186.4,229.8,67.25,33.65,484.55,24.55
2020-04-08,81.6,342.3,39.79,,3.2,631.6,,,,92.82,30.5,183.0,228.6,67.6,35.65,482.7,24.75
2020-04-09,87.75,344.9,40.79,,3.3,636.25,,,,96.23,31.4,187.75,233.1,74.6,36.5,508.9,24.9
2020-04-13,87.9,350.1,42.49,,4.1,637.4,,,,95.62,31.35,183.5,237.0,74.25,35.9,505.1,24.1
2020-04-15,88.95,353.85,42.67,,4.25,639.05,,,,95.2,31.1,182.35,240.05,72.9,35.05,515.9,24.5
2020-04-16,92.55,355.4,43.26,,4.25,623.85,,,,95.68,31.05,188.5,254.4,74.65,34.7,521.3,24.6
2020-04-17,93.05,360.1,42.47,,4.1,628.75,,,,98.21,31.8,193.25,254.0,76.85,34.4,523.6,25.1
2020-04-20,101.1,368.4,41.55,,3.9,653.3,,,,97.99,32.85,192.5,256.45,80.45,33.55,521.4,29.45
2020-04-21,94.3,355.25,42.05,,3.7,633.2,,,,95.6,31.1,184.75,249.4,74.65,32.45,499.15,29.65
2020-04-22,94.5,356.7,42.61,,3.95,641.85,,,,97.38,31.1,188.7,249.9,75.9,32.4,503.35,29.6
2020-04-23,100.2,355.15,42.61,,4.35,679.3,,,,98.62,31.2,186.7,263.45,75.65,32.7,508.2,28.3
2020-04-24,96.2,350.45,42.69,,4.0,658.0,,,,97.1,30.2,179.75,270.05,74.2,31.05,487.15,26.6
2020-04-27,101.35,355.4,42.56,,4.1,664.6,,,,98.43,30.75,180.9,278.25,75.25,31.05,490.8,27.05
2020-04-28,104.7,359.1,42.68,,4.0,660.7,,,,99.35,31.25,184.3,285.1,76.95,30.7,496.8,27.25
2020-04-29,110.3,360.75,42.37,,4.2,676.55,,,,101.12,32.3,190.1,285.05,78.15,31.1,491.4,28.05
2020-04-30,106.9,370.0,42.57,,4.2,715.5,,,,104.18,32.3,190.5,282.7,93.25,31.7,505.4,27.9
2020-05-04,111.75,347.9,42.73,,4.15,673.7,,,,98.8,30.15,178.85,281.1,83.9,30.1,465.95,27.05
2020-05-05,112.15,347.05,41.54,,4.15,673.7,,,,97.65,29.2,170.4,278.25,80.9,30.5,438.4,26.6
2020-05-06,119.95,343.8,41.36,,4.25,665.9,,,,98.5,29.35,171.1,290.55,83.2,29.0,457.95,26.3
2020-05-07,116.85,329.55,41.06,,4.15,664.95,,,,97.6,29.7,170.75,286.05,82.5,29.0,442.2,28.1
2020-05-08,111.9,324.75,41.51,,4.2,674.2,,,,98.12,29.2,166.65,288.85,81.05,28.5,456.4,27.05
2020-05-11,109.3,314.8,41.17,,4.6,682.9,,,,98.21,28.8,165.45,288.7,86.1,27.3,468.95,27.8
2020-05-12,106.05,312.5,41.24,,4.95,687.65,,,,97.96,28.7,166.9,285.0,86.2,28.4,460.2,27.95
2020-05-13,110.2,316.55,40.97,,4.9,694.15,,,,99.69,30.6,174.1,299.75,87.2,30.3,464.15,28.65
2020-05-14,109.15,309.7,41.49,,4.75,658.15,,,,97.42,29.3,167.95,292.7,83.8,30.9,457.0,28.2
2020-05-15,106.75,318.2,41.8,,4.85,652.3,,,,97.08,28.8,166.4,293.2,84.35,31.4,462.05,28.7
2020-05-18,100.9,294.05,42.54,,4.65,663.9,,,,93.93,27.35,155.3,276.35,80.65,31.3,441.55,27.55
2020-05-19,99.05,293.3,41.37,,5.45,668.6,,,,94.34,26.6,152.8,280.35,81.8,32.45,436.3,27.4
2020-05-20,100.6,308.9,41.88,,5.65,669.55,,,,96.25,26.6,153.4,288.85,83.45,33.25,454.4,27.15
2020-05-21,103.75,313.2,41.43,,5.55,672.2,,,,96.69,27.0,151.95,283.4,84.1,32.85,461.35,26.9
2020-05-22,103.05,315.2,41.65,,5.5,692.35,,,,96.11,26.65,150.85,295.0,82.8,33.75,450.3,26.55
2020-05-26,106.4,313.15,41.2,,5.6,680.55,,,,96.21,26.7,151.4,299.5,83.1,35.75,449.8,27.4
2020-05-27,107.5,329.45,40.65,,5.65,705.45,,,,98.6,27.5,158.6,310.0,84.55,35.75,464.55,27.6
2020-05-28,107.15,326.45,41.19,,5.8,707.4,,,,100.37,26.75,158.2,304.1,87.0,36.9,486.8,27.0
2020-05-29,105.25,342.8,40.99,,6.55,691.0,,,,101.38,26.75,161.3,306.45,87.0,36.55,480.15,26.85
2020-06-01,106.2,346.3,41.21,,6.55,699.55,,,,104.42,29.2,170.05,308.45,89.55,39.45,539.8,27.15
2020-06-02,111.75,341.6,41.18,,7.7,708.1,,,,105.89,29.25,170.25,315.5,96.5,42.55,557.7,27.15
2020-06-03,110.5,349.05,40.88,,8.1,701.55,,,,106.36,30.25,174.9,313.85,98.75,41.7,567.8,27.95
2020-06-04,109.5,357.25,40.81,,8.6,707.75,,,,106.27,31.0,174.05,315.5,98.5,42.5,565.95,27.95
2020-06-05,111.55,369.6,41.19,,10.5,703.55,,,,107.66,33.75,187.8,318.35,110.75,43.9,579.75,28.85
2020-06-08,109.05,394.1,40.65,,12.0,720.85,,,,108.1,32.6,186.8,315.55,115.45,42.65,560.6,30.6
2020-06-09,107.85,381.5,41.0,,10.05,717.6,,,,106.85,31.8,184.45,312.65,111.45,42.75,547.85,29.85
2020-06-10,112.85,378.95,41.21,,10.85,715.85,,,,107.52,33.85,187.7,311.5,111.4,42.8,553.45,30.4
2020-06-11,110.25,370.05,41.73,,9.4,703.95,,,,105.3,32.8,177.15,306.5,106.15,41.2,555.7,29.8
2020-06-12,109.5,373.9,41.8,,10.15,692.05,,,,105.72,33.05,179.15,311.75,105.3,41.7,553.65,29.5
2020-06-15,112.2,361.0,41.41,,10.15,687.55,,,,104.51,33.65,173.7,307.05,100.5,42.4,547.15,29.0
2020-06-16,111.6,359.75,41.85,,9.75,701.2,,,,105.21,33.15,172.9,305.6,94.75,41.05,549.6,28.4
2020-06-17,112.65,364.6,41.65,,9.85,703.65,,,,104.92,33.15,172.95,313.5,95.4,41.25,545.7,27.65
2020-06-18,114.25,370.25,41.84,,9.75,713.9,,,,106.97,33.9,179.65,314.2,96.35,42.95,543.95,28.0
2020-06-19,118.4,380.55,41.74,,9.15,705.55,,,,108.79,34.5,184.5,314.25,102.5,43.2,548.7,28.0
2020-06-22,122.45,385.15,42.29,,10.1,703.7,,,,109.56,35.8,187.7,310.75,102.65,43.65,552.15,27.75
2020-06-23,123.05,392.0,42.22,,10.25,720.65,,,,111.0,37.45,192.45,311.8,104.4,44.45,547.45,27.55
2020-06-24,119.95,378.55,42.7,,9.8,714.15,,,,109.53,36.5,184.6,313.25,104.8,43.25,537.95,27.05
2020-06-25,117.95,370.25,42.31,,9.85,700.5,,,,109.05,37.1,185.25,317.3,103.8,44.0,552.1,27.0
2020-06-26,118.05,393.65,42.33,,10.4,748.2,,,,110.24,36.6,184.6,315.2,101.4,46.35,545.4,26.75
2020-06-29,113.85,383.35,42.49,,11.1,731.75,,,,109.74,35.35,179.25,312.05,99.45,44.85,536.7,26.1
2020-06-30,110.8,374.0,42.61,,10.6,735.95,,,,109.52,34.75,178.45,310.05,98.25,44.85,546.45,25.6
2020-07-01,118.2,380.15,43.0,,10.15,731.9,,,,111.04,36.4,184.8,308.35,100.75,46.1,542.45,26.9
2020-07-02,118.15,383.5,42.24,,10.05,756.6,,,,112.1,36.25,185.45,309.3,101.55,49.8,562.15,26.25
2020-07-03,118.5,385.4,42.2,,10.0,762.7,,,,112.51,35.95,184.7,308.5,103.45,49.9,559.05,26.15
2020-07-06,115.9,390.2,42.27,,9.8,764.0,,,,114.28,37.1,188.05,309.9,109.0,50.35,566.5,26.05
2020-07-07,115.0,379.85,42.42,,9.55,794.15,,,,114.65,36.8,188.6,311.7,109.05,50.85,574.9,25.75
2020-07-08,117.1,378.15,43.01,,9.3,774.7,,,,113.85,37.25,191.9,312.5,105.35,52.2,562.6,26.05
2020-07-09,117.85,376.75,43.33,,9.35,781.7,,,,115.07,37.1,199.1,307.1,106.95,52.5,560.75,26.65
2020-07-10,114.9,376.35,43.2,,9.75,781.85,,,,114.38,35.05,195.6,299.6,107.6,50.3,562.6,25.55
2020-07-13,115.35,379.95,43.26,,9.75,797.05,,,,114.86,34.55,192.7,298.35,108.0,49.65,553.6,22.05
2020-07-14,112.75,373.75,43.12,,9.35,783.25,,,,112.93,33.55,186.05,305.65,105.15,48.15,547.85,20.95
2020-07-15,112.6,369.6,43.22,,8.65,830.95,,,,112.97,33.0,183.8,296.15,103.2,47.15,544.3,20.45
2020-07-16,113.0,393.9,43.12,,7.85,911.0,,,,114.08,33.25,186.25,298.45,102.95,46.7,550.1,19.2
2020-07-17,118.65,443.8,42.88,,8.9,903.15,,,,115.81,33.6,188.2,299.9,106.4,49.3,576.6,19.8
2020-07-20,120.55,437.3,43.07,,9.1,934.3,,,,117.06,34.55,190.75,306.3,105.05,49.05,597.45,19.45
2020-07-21,121.6,464.2,43.26,,8.3,936.75,,,,118.54,34.75,194.4,301.55,108.45,48.85,596.95,19.3
2020-07-22,123.9,450.6,43.88,,8.55,917.9,,,,118.11,34.25,192.0,303.8,105.15,50.05,595.6,18.25
2020-07-23,125.7,457.55,44.5,,8.6,907.95,,,,119.08,34.3,198.25,307.25,106.05,50.0,595.6,14.75
2020-07-24,122.2,448.4,44.92,,8.4,922.85,,,,118.99,33.55,191.95,301.55,103.75,48.9,593.6,13.65
2020-07-27,119.45,457.7,46.45,,8.05,948.45,,,,118.39,32.3,187.15,298.3,101.7,49.5,589.75,12.3
2020-07-28,118.2,461.5,46.01,,8.05,962.85,,,,120.02,32.1,189.45,299.65,106.45,49.15,580.85,11.9
2020-07-29,122.15,453.8,46.52,,8.25,954.15,,,,119.26,32.75,191.2,312.4,105.75,49.75,589.45,11.7
2020-07-30,119.75,419.1,46.55,,8.0,961.45,,,,117.96,31.75,186.55,310.05,103.65,48.0,595.25,11.95
2020-07-31,119.7,413.8,47.14,,8.4,966.0,,,,118.02,31.95,191.45,305.7,104.65,48.7,598.4,11.95
2020-08-03,115.25,417.8,47.29,,8.7,956.9,,,,116.17,32.9,192.25,298.05,113.05,48.75,595.7,12.0
2020-08-04,118.9,408.55,47.26,,8.65,949.85,,,,118.0,32.5,191.6,296.7,111.45,49.7,610.8,12.25
2020-08-05,119.35,410.45,48.51,,8.3,944.7,,,,118.03,32.6,191.45,296.95,115.4,48.95,605.15,12.85
2020-08-06,120.75,409.55,48.9,,8.25,970.85,,,,119.02,32.35,190.95,296.15,116.8,49.4,603.0,13.45
2020-08-07,123.5,419.75,49.17,,8.85,950.9,,,,119.35,32.8,190.65,300.85,119.1,49.7,593.9,14.1
2020-08-10,131.15,415.15,48.4,,9.1,951.35,,,,119.97,32.85,193.8,301.15,123.85,51.45,586.85,14.8
2020-08-11,135.6,429.25,47.3,,8.7,948.45,,,,120.44,32.85,195.05,297.05,122.3,51.9,608.0,15.5
2020-08-12,143.7,421.8,45.68,,8.85,954.95,,,,120.33,33.8,203.3,295.9,125.35,52.95,604.7,16.25
2020-08-13,138.55,421.15,45.99,,9.05,951.2,,,,120.49,33.25,201.9,296.0,131.15,56.1,618.55,15.85
2020-08-14,133.75,413.25,46.32,,8.95,953.6,,,,119.26,32.25,196.5,295.0,124.6,54.95,615.45,15.1
2020-08-17,136.3,407.9,46.15,,8.95,957.5,,,,119.88,32.45,193.1,292.1,123.55,56.05,629.1,14.35
2020-08-18,135.95,402.3,47.31,,8.85,967.55,,,,120.97,32.85,195.1,296.1,125.6,55.65,644.75,15.05
2020-08-19,136.1,403.7,46.88,,8.7,959.3,,,,121.13,34.2,197.05,311.05,125.15,56.7,649.55,15.8
2020-08-20,136.2,412.45,45.68,,8.5,955.15,,,,120.42,35.1,194.75,317.3,121.7,61.4,669.45,15.75
2020-08-21,138.4,410.1,45.72,,8.5,948.8,,,,121.11,35.65,198.4,315.35,120.9,61.95,659.3,15.55
2020-08-24,143.9,409.75,45.5,,9.1,947.4,,,,122.0,35.3,201.45,324.1,121.2,60.9,661.65,14.8
2020-08-25,143.75,412.9,44.93,,9.0,938.1,,,,121.93,35.2,207.95,333.85,127.1,60.0,654.95,14.75
2020-08-26,142.9,410.1,44.8,,8.9,950.8,,,,122.75,35.4,209.85,334.5,137.9,62.65,648.8,14.65
2020-08-27,142.25,412.95,45.05,,8.85,947.05,,,,122.91,35.3,215.65,329.25,144.25,61.6,662.9,14.7
2020-08-28,139.15,415.05,45.1,,10.1,935.25,,,,124.04,37.05,224.85,327.9,142.8,61.2,661.85,15.0
2020-08-31,131.05,407.8,45.34,,10.2,928.6,,,,121.03,35.05,212.0,312.5,143.2,58.75,634.75,14.35
2020-09-01,130.65,407.25,45.46,,8.85,914.15,,,,122.15,34.7,218.1,310.1,143.8,59.5,635.0,14.65
