date,segment,stock_name,quantity,avg_price,investment,current_price,current_value
2022-12-31,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-01,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-02,EQ,TATAPOWER,150,141.03,21154.44,211.85,31777.5
2023-01-03,EQ,TATAPOWER,150,141.03,21154.44,211.35,31702.5
2023-01-04,EQ,TATAPOWER,150,141.03,21154.44,208.1,31215.0
2023-01-05,EQ,TATAPOWER,150,141.03,21154.44,207.6,31140.0
2023-01-06,EQ,TATAPOWER,150,141.03,21154.44,205.4,30810.0
2023-01-07,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-08,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-09,EQ,TATAPOWER,150,141.03,21154.44,206.2,30930.0
2023-01-10,EQ,TATAPOWER,150,141.03,21154.44,206.05,30907.5
2023-01-11,EQ,TATAPOWER,150,141.03,21154.44,205.85,30877.5
2023-01-12,EQ,TATAPOWER,150,141.03,21154.44,205.7,30855.0
2023-01-13,EQ,TATAPOWER,150,141.03,21154.44,206.45,30967.5
2023-01-14,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-15,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-16,EQ,TATAPOWER,150,141.03,21154.44,206.95,31042.5
2023-01-17,EQ,TATAPOWER,150,141.03,21154.44,207.7,31155.0
2023-01-18,EQ,TATAPOWER,150,141.03,21154.44,207.5,31125.0
2023-01-19,EQ,TATAPOWER,150,141.03,21154.44,205.3,30795.0
2023-01-20,EQ,TATAPOWER,150,141.03,21154.44,207.2,31080.0
2023-01-21,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-22,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-23,EQ,TATAPOWER,150,141.03,21154.44,207.0,31050.0
2023-01-24,EQ,TATAPOWER,150,141.03,21154.44,205.85,30877.5
2023-01-25,EQ,TATAPOWER,150,141.03,21154.44,201.45,30217.5
2023-01-26,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-27,EQ,TATAPOWER,150,141.03,21154.44,202.35,30352.5
2023-01-28,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-29,EQ,TATAPOWER,150,141.03,21154.44,,
2023-01-30,EQ,TATAPOWER,150,141.03,21154.44,204.35,30652.5
2023-01-31,EQ,TATAPOWER,150,141.03,21154.44,212.9,31935.0
2023-02-01,EQ,TATAPOWER,150,141.03,21154.44,205.85,30877.5
2023-02-02,EQ,TATAPOWER,150,141.03,21154.44,206.3,30945.0
2023-02-03,EQ,TATAPOWER,150,141.03,21154.44,205.3,30795.0
2023-02-04,EQ,TATAPOWER,150,141.03,21154.44,,
2023-02-05,EQ,TATAPOWER,150,141.03,21154.44,,
2023-02-06,EQ,TATAPOWER,150,141.03,21154.44,208.55,31282.5
2023-02-07,EQ,TATAPOWER,150,141.03,21154.44,206.3,30945.0
2023-02-08,EQ,TATAPOWER,150,141.03,21154.44,207.15,31072.5
2023-02-09,EQ,TATAPOWER,150,141.03,21154.44,205.5,30825.0
2023-02-10,EQ,TATAPOWER,150,141.03,21154.44,204.8,30720.0
2023-02-11,EQ,TATAPOWER,150,141.03,21154.44,,
2023-02-12,EQ,TATAPOWER,150,141.03,21154.44,,
2023-02-13,EQ,TATAPOWER,150,141.03,21154.44,203.6,30540.0
2023-02-14,EQ,TATAPOWER,150,141.03,21154.44,203.1,30465.0
2023-02-15,EQ,TATAPOWER,150,141.03,21154.44,205.25,30787.5
2023-02-16,EQ,TATAPOWER,150,141.03,21154.44,205.15,30772.5
2023-02-17,EQ,TATAPOWER,150,141.03,21154.44,204.7,30705.0
2023-02-18,EQ,TATAPOWER,150,141.03,21154.44,,
2023-02-19,EQ,TATAPOWER,150,141.03,21154.44,,
2023-02-20,EQ,TATAPOWER,150,141.03,21154.44,203.8,30570.0
2023-02-21,EQ,TATAPOWER,150,141.03,21154.44,207.95,31192.5
2023-02-22,EQ,TATAPOWER,150,141.03,21154.44,202.3,30345.0
2023-02-23,EQ,TATAPOWER,150,141.03,21154.44,201.3,30195.0
2023-02-24,EQ,TATAPOWER,150,141.03,21154.44,202.3,30345.0
2023-02-25,EQ,TATAPOWER,150,141.03,21154.44,,
2023-02-26,EQ,TATAPOWER,150,141.03,21154.44,,
2023-02-27,EQ,TATAPOWER,150,141.03,21154.44,199.75,29962.5
2023-02-28,EQ,TATAPOWER,150,141.03,21154.44,202.55,30382.5
2023-03-01,EQ,TATAPOWER,150,141.03,21154.44,204.55,30682.5
2023-03-02,EQ,TATAPOWER,150,141.03,21154.44,205.6,30840.0
2023-03-03,EQ,TATAPOWER,150,141.03,21154.44,207.75,31162.5
2023-03-04,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-05,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-06,EQ,TATAPOWER,150,141.03,21154.44,210.3,31545.0
2023-03-07,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-08,EQ,TATAPOWER,150,141.03,21154.44,211.25,31687.5
2023-03-09,EQ,TATAPOWER,150,141.03,21154.44,209.75,31462.5
2023-03-10,EQ,TATAPOWER,150,141.03,21154.44,208.75,31312.5
2023-03-11,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-12,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-13,EQ,TATAPOWER,150,141.03,21154.44,202.85,30427.5
2023-03-14,EQ,TATAPOWER,150,141.03,21154.44,203.4,30510.0
2023-03-15,EQ,TATAPOWER,150,141.03,21154.44,202.95,30442.5
2023-03-16,EQ,TATAPOWER,150,141.03,21154.44,203.4,30510.0
2023-03-17,EQ,TATAPOWER,150,141.03,21154.44,205.15,30772.5
2023-03-18,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-19,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-20,EQ,TATAPOWER,150,141.03,21154.44,202.6,30390.0
2023-03-21,EQ,TATAPOWER,150,141.03,21154.44,202.3,30345.0
2023-03-22,EQ,TATAPOWER,150,141.03,21154.44,200.95,30142.5
2023-03-23,EQ,TATAPOWER,150,141.03,21154.44,200.1,30015.0
2023-03-24,EQ,TATAPOWER,150,141.03,21154.44,192.75,28912.5
2023-03-25,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-26,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-27,EQ,TATAPOWER,150,141.03,21154.44,186.65,27997.5
2023-03-28,EQ,TATAPOWER,150,141.03,21154.44,183.95,27592.5
2023-03-29,EQ,TATAPOWER,150,141.03,21154.44,185.5,27825.0
2023-03-30,EQ,TATAPOWER,150,141.03,21154.44,,
2023-03-31,EQ,TATAPOWER,150,141.03,21154.44,190.25,28537.5
2023-04-01,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-02,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-03,EQ,TATAPOWER,150,141.03,21154.44,193.95,29092.5
2023-04-04,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-05,EQ,TATAPOWER,150,141.03,21154.44,194.6,29190.0
2023-04-06,EQ,TATAPOWER,150,141.03,21154.44,195.25,29287.5
2023-04-07,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-08,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-09,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-10,EQ,TATAPOWER,150,141.03,21154.44,195.7,29355.0
2023-04-11,EQ,TATAPOWER,150,141.03,21154.44,197.55,29632.5
2023-04-12,EQ,TATAPOWER,150,141.03,21154.44,197.1,29565.0
2023-04-13,EQ,TATAPOWER,150,141.03,21154.44,196.3,29445.0
2023-04-14,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-15,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-16,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-17,EQ,TATAPOWER,150,141.03,21154.44,196.95,29542.5
2023-04-18,EQ,TATAPOWER,150,141.03,21154.44,197.25,29587.5
2023-04-19,EQ,TATAPOWER,150,141.03,21154.44,193.45,29017.5
2023-04-20,EQ,TATAPOWER,150,141.03,21154.44,196.4,29460.0
2023-04-21,EQ,TATAPOWER,150,141.03,21154.44,195.7,29355.0
2023-04-22,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-23,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-24,EQ,TATAPOWER,150,141.03,21154.44,195.85,29377.5
2023-04-25,EQ,TATAPOWER,150,141.03,21154.44,197.65,29647.5
2023-04-26,EQ,TATAPOWER,150,141.03,21154.44,198.2,29730.0
2023-04-27,EQ,TATAPOWER,150,141.03,21154.44,198.5,29775.0
2023-04-28,EQ,TATAPOWER,150,141.03,21154.44,201.1,30165.0
2023-04-29,EQ,TATAPOWER,150,141.03,21154.44,,
2023-04-30,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-01,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-02,EQ,TATAPOWER,150,141.03,21154.44,201.75,30262.5
2023-05-03,EQ,TATAPOWER,150,141.03,21154.44,203.8,30570.0
2023-05-04,EQ,TATAPOWER,150,141.03,21154.44,203.85,30577.5
2023-05-05,EQ,TATAPOWER,150,141.03,21154.44,200.15,30022.5
2023-05-06,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-07,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-08,EQ,TATAPOWER,150,141.03,21154.44,202.7,30405.0
2023-05-09,EQ,TATAPOWER,150,141.03,21154.44,203.3,30495.0
2023-05-10,EQ,TATAPOWER,150,141.03,21154.44,204.15,30622.5
2023-05-11,EQ,TATAPOWER,150,141.03,21154.44,206.3,30945.0
2023-05-12,EQ,TATAPOWER,150,141.03,21154.44,207.05,31057.5
2023-05-13,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-14,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-15,EQ,TATAPOWER,150,141.03,21154.44,208.15,31222.5
2023-05-16,EQ,TATAPOWER,150,141.03,21154.44,211.35,31702.5
2023-05-17,EQ,TATAPOWER,150,141.03,21154.44,207.75,31162.5
2023-05-18,EQ,TATAPOWER,150,141.03,21154.44,204.6,30690.0
2023-05-19,EQ,TATAPOWER,150,141.03,21154.44,205.85,30877.5
2023-05-20,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-21,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-22,EQ,TATAPOWER,150,141.03,21154.44,206.2,30930.0
2023-05-23,EQ,TATAPOWER,150,141.03,21154.44,206.9,31035.0
2023-05-24,EQ,TATAPOWER,150,141.03,21154.44,207.15,31072.5
2023-05-25,EQ,TATAPOWER,150,141.03,21154.44,210.8,31620.0
2023-05-26,EQ,TATAPOWER,150,141.03,21154.44,212.2,31830.0
2023-05-27,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-28,EQ,TATAPOWER,150,141.03,21154.44,,
2023-05-29,EQ,TATAPOWER,150,141.03,21154.44,217.0,32550.0
2023-05-30,EQ,TATAPOWER,150,141.03,21154.44,216.9,32535.0
2023-05-31,EQ,TATAPOWER,150,141.03,21154.44,213.55,32032.5
2023-06-01,EQ,TATAPOWER,150,141.03,21154.44,215.3,32295.0
2023-06-02,EQ,TATAPOWER,150,141.03,21154.44,215.65,32347.5
2023-06-03,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-04,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-05,EQ,TATAPOWER,150,141.03,21154.44,219.05,32857.5
2023-06-06,EQ,TATAPOWER,150,141.03,21154.44,216.75,32512.5
2023-06-07,EQ,TATAPOWER,150,141.03,21154.44,218.45,32767.5
2023-06-08,EQ,TATAPOWER,150,141.03,21154.44,220.65,33097.5
2023-06-09,EQ,TATAPOWER,150,141.03,21154.44,221.2,33180.0
2023-06-10,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-11,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-12,EQ,TATAPOWER,150,141.03,21154.44,220.95,33142.5
2023-06-13,EQ,TATAPOWER,150,141.03,21154.44,221.8,33270.0
2023-06-14,EQ,TATAPOWER,150,141.03,21154.44,224.15,33622.5
2023-06-15,EQ,TATAPOWER,150,141.03,21154.44,220.6,33090.0
2023-06-16,EQ,TATAPOWER,150,141.03,21154.44,222.25,33337.5
2023-06-17,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-18,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-19,EQ,TATAPOWER,150,141.03,21154.44,223.15,33472.5
2023-06-20,EQ,TATAPOWER,150,141.03,21154.44,224.95,33742.5
2023-06-21,EQ,TATAPOWER,150,141.03,21154.44,224.3,33645.0
2023-06-22,EQ,TATAPOWER,150,141.03,21154.44,221.1,33165.0
2023-06-23,EQ,TATAPOWER,150,141.03,21154.44,218.3,32745.0
2023-06-24,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-25,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-26,EQ,TATAPOWER,150,141.03,21154.44,218.6,32790.0
2023-06-27,EQ,TATAPOWER,150,141.03,21154.44,219.25,32887.5
2023-06-28,EQ,TATAPOWER,150,141.03,21154.44,219.25,32887.5
2023-06-29,EQ,TATAPOWER,150,141.03,21154.44,,
2023-06-30,EQ,TATAPOWER,150,141.03,21154.44,221.85,33277.5
2023-07-01,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-02,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-03,EQ,TATAPOWER,150,141.03,21154.44,221.9,33285.0
2023-07-04,EQ,TATAPOWER,150,141.03,21154.44,220.65,33097.5
2023-07-05,EQ,TATAPOWER,150,141.03,21154.44,221.7,33255.0
2023-07-06,EQ,TATAPOWER,150,141.03,21154.44,229.6,34440.0
2023-07-07,EQ,TATAPOWER,150,141.03,21154.44,228.0,34200.0
2023-07-08,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-09,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-10,EQ,TATAPOWER,150,141.03,21154.44,225.0,33750.0
2023-07-11,EQ,TATAPOWER,150,141.03,21154.44,225.5,33825.0
2023-07-12,EQ,TATAPOWER,150,141.03,21154.44,226.3,33945.0
2023-07-13,EQ,TATAPOWER,150,141.03,21154.44,221.85,33277.5
2023-07-14,EQ,TATAPOWER,150,141.03,21154.44,221.05,33157.5
2023-07-15,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-16,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-17,EQ,TATAPOWER,150,141.03,21154.44,223.5,33525.0
2023-07-18,EQ,TATAPOWER,150,141.03,21154.44,221.5,33225.0
2023-07-19,EQ,TATAPOWER,150,141.03,21154.44,219.5,32925.0
2023-07-20,EQ,TATAPOWER,150,141.03,21154.44,218.15,32722.5
2023-07-21,EQ,TATAPOWER,150,141.03,21154.44,217.4,32610.0
2023-07-22,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-23,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-24,EQ,TATAPOWER,150,141.03,21154.44,217.35,32602.5
2023-07-25,EQ,TATAPOWER,150,141.03,21154.44,219.45,32917.5
2023-07-26,EQ,TATAPOWER,150,141.03,21154.44,221.5,33225.0
2023-07-27,EQ,TATAPOWER,150,141.03,21154.44,220.9,33135.0
2023-07-28,EQ,TATAPOWER,150,141.03,21154.44,234.65,35197.5
2023-07-29,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-30,EQ,TATAPOWER,150,141.03,21154.44,,
2023-07-31,EQ,TATAPOWER,150,141.03,21154.44,236.7,35505.0
2023-08-01,EQ,TATAPOWER,150,141.03,21154.44,244.4,36660.0
2023-08-02,EQ,TATAPOWER,150,141.03,21154.44,235.75,35362.5
2023-08-03,EQ,TATAPOWER,150,141.03,21154.44,235.45,35317.5
2023-08-04,EQ,TATAPOWER,150,141.03,21154.44,235.65,35347.5
2023-08-05,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-06,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-07,EQ,TATAPOWER,150,141.03,21154.44,232.8,34920.0
2023-08-08,EQ,TATAPOWER,150,141.03,21154.44,233.9,35085.0
2023-08-09,EQ,TATAPOWER,150,141.03,21154.44,234.9,35235.0
2023-08-10,EQ,TATAPOWER,150,141.03,21154.44,237.15,35572.5
2023-08-11,EQ,TATAPOWER,150,141.03,21154.44,236.2,35430.0
2023-08-12,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-13,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-14,EQ,TATAPOWER,150,141.03,21154.44,231.15,34672.5
2023-08-15,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-16,EQ,TATAPOWER,150,141.03,21154.44,234.95,35242.5
2023-08-17,EQ,TATAPOWER,150,141.03,21154.44,232.5,34875.0
2023-08-18,EQ,TATAPOWER,150,141.03,21154.44,230.1,34515.0
2023-08-19,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-20,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-21,EQ,TATAPOWER,150,141.03,21154.44,239.35,35902.5
2023-08-22,EQ,TATAPOWER,150,141.03,21154.44,243.5,36525.0
2023-08-23,EQ,TATAPOWER,150,141.03,21154.44,245.6,36840.0
2023-08-24,EQ,TATAPOWER,150,141.03,21154.44,249.75,37462.5
2023-08-25,EQ,TATAPOWER,150,141.03,21154.44,245.6,36840.0
2023-08-26,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-27,EQ,TATAPOWER,150,141.03,21154.44,,
2023-08-28,EQ,TATAPOWER,150,141.03,21154.44,244.95,36742.5
2023-08-29,EQ,TATAPOWER,150,141.03,21154.44,246.9,37035.0
2023-08-30,EQ,TATAPOWER,150,141.03,21154.44,247.35,37102.5
2023-08-31,EQ,TATAPOWER,150,141.03,21154.44,245.1,36765.0
2023-09-01,EQ,TATAPOWER,150,141.03,21154.44,255.35,38302.5
2023-09-02,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-03,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-04,EQ,TATAPOWER,150,141.03,21154.44,259.15,38872.5
2023-09-05,EQ,TATAPOWER,150,141.03,21154.44,258.45,38767.5
2023-09-06,EQ,TATAPOWER,150,141.03,21154.44,257.5,38625.0
2023-09-07,EQ,TATAPOWER,150,141.03,21154.44,263.7,39555.0
2023-09-08,EQ,TATAPOWER,150,141.03,21154.44,268.85,40327.5
2023-09-09,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-10,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-11,EQ,TATAPOWER,150,141.03,21154.44,271.9,40785.0
2023-09-12,EQ,TATAPOWER,150,141.03,21154.44,262.7,39405.0
2023-09-13,EQ,TATAPOWER,150,141.03,21154.44,265.0,39750.0
2023-09-14,EQ,TATAPOWER,150,141.03,21154.44,265.1,39765.0
2023-09-15,EQ,TATAPOWER,150,141.03,21154.44,263.95,39592.5
2023-09-16,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-17,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-18,EQ,TATAPOWER,150,141.03,21154.44,265.55,39832.5
2023-09-19,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-20,EQ,TATAPOWER,150,141.03,21154.44,262.0,39300.0
2023-09-21,EQ,TATAPOWER,150,141.03,21154.44,256.65,38497.5
2023-09-22,EQ,TATAPOWER,150,141.03,21154.44,257.1,38565.0
2023-09-23,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-24,EQ,TATAPOWER,150,141.03,21154.44,,
2023-09-25,EQ,TATAPOWER,150,141.03,21154.44,256.9,38535.0
2023-09-26,EQ,TATAPOWER,150,141.03,21154.44,259.85,38977.5
2023-09-27,EQ,TATAPOWER,150,141.03,21154.44,259.75,38962.5
2023-09-28,EQ,TATAPOWER,150,141.03,21154.44,258.05,38707.5
2023-09-29,EQ,TATAPOWER,150,141.03,21154.44,262.3,39345.0
2023-09-30,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-01,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-02,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-03,EQ,TATAPOWER,150,141.03,21154.44,263.95,39592.5
2023-10-04,EQ,TATAPOWER,150,141.03,21154.44,256.65,38497.5
2023-10-05,EQ,TATAPOWER,150,141.03,21154.44,257.8,38670.0
2023-10-06,EQ,TATAPOWER,150,141.03,21154.44,258.75,38812.5
2023-10-07,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-08,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-09,EQ,TATAPOWER,150,141.03,21154.44,250.0,37500.0
2023-10-10,EQ,TATAPOWER,150,141.03,21154.44,253.9,38085.0
2023-10-11,EQ,TATAPOWER,150,141.03,21154.44,253.95,38092.5
2023-10-12,EQ,TATAPOWER,150,141.03,21154.44,255.15,38272.5
2023-10-13,EQ,TATAPOWER,150,141.03,21154.44,254.1,38115.0
2023-10-14,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-15,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-16,EQ,TATAPOWER,150,141.03,21154.44,254.8,38220.0
2023-10-17,EQ,TATAPOWER,150,141.03,21154.44,256.9,38535.0
2023-10-18,EQ,TATAPOWER,150,141.03,21154.44,253.05,37957.5
2023-10-19,EQ,TATAPOWER,150,141.03,21154.44,252.0,37800.0
2023-10-20,EQ,TATAPOWER,150,141.03,21154.44,247.4,37110.0
2023-10-21,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-22,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-23,EQ,TATAPOWER,150,141.03,21154.44,238.25,35737.5
2023-10-24,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-25,EQ,TATAPOWER,150,141.03,21154.44,236.7,35505.0
2023-10-26,EQ,TATAPOWER,150,141.03,21154.44,234.4,35160.0
2023-10-27,EQ,TATAPOWER,150,141.03,21154.44,238.15,35722.5
2023-10-28,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-29,EQ,TATAPOWER,150,141.03,21154.44,,
2023-10-30,EQ,TATAPOWER,150,141.03,21154.44,239.1,35865.0
2023-10-31,EQ,TATAPOWER,150,141.03,21154.44,239.35,35902.5
2023-11-01,EQ,TATAPOWER,150,141.03,21154.44,236.9,35535.0
2023-11-02,EQ,TATAPOWER,150,141.03,21154.44,244.8,36720.0
2023-11-03,EQ,TATAPOWER,150,141.03,21154.44,244.6,36690.0
2023-11-04,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-05,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-06,EQ,TATAPOWER,150,141.03,21154.44,249.55,37432.5
2023-11-07,EQ,TATAPOWER,150,141.03,21154.44,249.8,37470.0
2023-11-08,EQ,TATAPOWER,150,141.03,21154.44,254.95,38242.5
2023-11-09,EQ,TATAPOWER,150,141.03,21154.44,248.0,37200.0
2023-11-10,EQ,TATAPOWER,150,141.03,21154.44,251.4,37710.0
2023-11-11,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-12,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-13,EQ,TATAPOWER,150,141.03,21154.44,257.05,38557.5
2023-11-14,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-15,EQ,TATAPOWER,150,141.03,21154.44,259.2,38880.0
2023-11-16,EQ,TATAPOWER,150,141.03,21154.44,262.45,39367.5
2023-11-17,EQ,TATAPOWER,150,141.03,21154.44,262.65,39397.5
2023-11-18,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-19,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-20,EQ,TATAPOWER,150,141.03,21154.44,260.85,39127.5
2023-11-21,EQ,TATAPOWER,150,141.03,21154.44,262.65,39397.5
2023-11-22,EQ,TATAPOWER,150,141.03,21154.44,262.1,39315.0
2023-11-23,EQ,TATAPOWER,150,141.03,21154.44,260.75,39112.5
2023-11-24,EQ,TATAPOWER,150,141.03,21154.44,258.15,38722.5
2023-11-25,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-26,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-27,EQ,TATAPOWER,150,141.03,21154.44,,
2023-11-28,EQ,TATAPOWER,150,141.03,21154.44,270.8,40620.0
2023-11-29,EQ,TATAPOWER,150,141.03,21154.44,273.4,41010.0
2023-11-30,EQ,TATAPOWER,150,141.03,21154.44,267.9,40185.0
2023-12-01,EQ,TATAPOWER,150,141.03,21154.44,276.0,41400.0
2023-12-02,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-03,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-04,EQ,TATAPOWER,150,141.03,21154.44,281.55,42232.5
2023-12-05,EQ,TATAPOWER,150,141.03,21154.44,281.5,42225.0
2023-12-06,EQ,TATAPOWER,150,141.03,21154.44,294.15,44122.5
2023-12-07,EQ,TATAPOWER,150,141.03,21154.44,325.8,48870.0
2023-12-08,EQ,TATAPOWER,150,141.03,21154.44,323.55,48532.5
2023-12-09,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-10,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-11,EQ,TATAPOWER,150,141.03,21154.44,333.65,50047.5
2023-12-12,EQ,TATAPOWER,150,141.03,21154.44,330.8,49620.0
2023-12-13,EQ,TATAPOWER,150,141.03,21154.44,338.15,50722.5
2023-12-14,EQ,TATAPOWER,150,141.03,21154.44,335.4,50310.0
2023-12-15,EQ,TATAPOWER,150,141.03,21154.44,333.2,49980.0
2023-12-16,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-17,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-18,EQ,TATAPOWER,150,141.03,21154.44,337.05,50557.5
2023-12-19,EQ,TATAPOWER,150,141.03,21154.44,335.9,50385.0
2023-12-20,EQ,TATAPOWER,150,141.03,21154.44,320.15,48022.5
2023-12-21,EQ,TATAPOWER,150,141.03,21154.44,328.55,49282.5
2023-12-22,EQ,TATAPOWER,150,141.03,21154.44,326.65,48997.5
2023-12-23,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-24,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-25,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-26,EQ,TATAPOWER,150,141.03,21154.44,325.4,48810.0
2023-12-27,EQ,TATAPOWER,150,141.03,21154.44,324.85,48727.5
2023-12-28,EQ,TATAPOWER,150,141.03,21154.44,329.8,49470.0
2023-12-29,EQ,TATAPOWER,150,141.03,21154.44,332.15,49822.5
2023-12-30,EQ,TATAPOWER,150,141.03,21154.44,,
2023-12-31,EQ,TATAPOWER,150,141.03,21154.44,,
2024-01-01,EQ,TATAPOWER,150,141.03,21154.44,330.3,49545.0
2024-01-02,EQ,TATAPOWER,150,141.03,21154.44,329.85,49477.5
2024-01-03,EQ,TATAPOWER,150,141.03,21154.44,326.7,49005.0
2024-01-04,EQ,TATAPOWER,150,141.03,21154.44,337.85,50677.5
2024-01-05,EQ,TATAPOWER,150,141.03,21154.44,340.75,51112.5
2024-01-06,EQ,TATAPOWER,150,141.03,21154.44,,
2024-01-07,EQ,TATAPOWER,150,141.03,21154.44,,
2024-01-08,EQ,TATAPOWER,150,141.03,21154.44,338.95,50842.5
2024-01-09,EQ,TATAPOWER,150,141.03,21154.44,340.2,51030.0
2024-01-10,EQ,TATAPOWER,150,141.03,21154.44,346.45,51967.5
2024-01-11,EQ,TATAPOWER,150,141.03,21154.44,357.3,53595.0
2024-01-12,EQ,TATAPOWER,150,141.03,21154.44,357.75,53662.5
2024-01-13,EQ,TATAPOWER,150,141.03,21154.44,,
2024-01-14,EQ,TATAPOWER,150,141.03,21154.44,,
