date,segment,stock_name,holding_quantity,holding_price_avg,holding_amount,close,current_value
2021-06-05,EQ,PNB,30.0,32.95,988.5,41.15,1234.5
2021-06-06,EQ,PNB,30.0,32.95,988.5,41.15,1234.5
2021-06-07,EQ,PNB,30.0,32.95,988.5,40.19,1205.7
2021-06-08,EQ,PNB,30.0,32.95,988.5,39.57,1187.1
2021-06-09,EQ,PNB,30.0,32.95,988.5,38.76,1162.8
2021-06-10,EQ,PNB,30.0,32.95,988.5,40.58,1217.4
2021-06-11,EQ,PNB,30.0,32.95,988.5,40.15,1204.5
2021-06-12,EQ,PNB,30.0,32.95,988.5,40.15,1204.5
2021-06-13,EQ,PNB,30.0,32.95,988.5,40.15,1204.5
2021-05-10,EQ,SBIN,14.0,365.0,5110.0,340.45,4766.3
2021-05-11,EQ,SBIN,14.0,365.0,5110.0,343.22,4805.08
2021-05-12,EQ,SBIN,14.0,365.0,5110.0,346.1,4845.4
2021-05-13,EQ,SBIN,14.0,365.0,5110.0,346.1,4845.4
2021-05-14,EQ,SBIN,14.0,365.0,5110.0,339.27,4749.78
2021-05-15,EQ,SBIN,14.0,365.0,5110.0,339.27,4749.78
2021-05-16,EQ,SBIN,14.0,365.0,5110.0,339.27,4749.78
2021-05-17,EQ,SBIN,14.0,365.0,5110.0,360.59,5048.26
2021-05-18,EQ,SBIN,14.0,365.0,5110.0,359.79,5037.06
2021-05-19,EQ,SBIN,14.0,365.0,5110.0,361.81,5065.34
2021-05-20,EQ,SBIN,14.0,365.0,5110.0,361.96,5067.44
2021-05-21,EQ,SBIN,14.0,365.0,5110.0,377.63,5286.82
2021-05-22,EQ,SBIN,14.0,365.0,5110.0,377.63,5286.82
2021-05-23,EQ,SBIN,14.0,365.0,5110.0,377.63,5286.82
2021-05-24,EQ,SBIN,14.0,365.0,5110.0,387.84,5429.76
2021-05-25,EQ,SBIN,14.0,365.0,5110.0,388.12,5433.68
2021-05-26,EQ,SBIN,14.0,365.0,5110.0,389.25,5449.5
2021-05-27,EQ,SBIN,14.0,365.0,5110.0,400.22,5603.08
2021-05-28,EQ,SBIN,14.0,365.0,5110.0,397.25,5561.5
2021-05-29,EQ,SBIN,14.0,365.0,5110.0,397.25,5561.5
2021-05-30,EQ,SBIN,14.0,365.0,5110.0,397.25,5561.5
2021-05-31,EQ,SBIN,14.0,365.0,5110.0,399.42,5591.88
2021-06-01,EQ,SBIN,14.0,365.0,5110.0,407.14,5699.96
2021-06-02,EQ,SBIN,14.0,365.0,5110.0,411.56,5761.84
2021-06-03,EQ,SBIN,14.0,365.0,5110.0,417.64,5846.96
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0,711.19,14223.8
2021-06-16,EQ,TATACHEM,20.0,751.2,15024.0,704.6,14092.0
2021-06-17,EQ,TATACHEM,20.0,751.2,15024.0,693.6,13872.0
2021-06-18,EQ,TATACHEM,20.0,751.2,15024.0,683.28,13665.6
2021-06-19,EQ,TATACHEM,20.0,751.2,15024.0,683.28,13665.6
2021-06-20,EQ,TATACHEM,20.0,751.2,15024.0,683.28,13665.6
2021-06-21,EQ,TATACHEM,20.0,751.2,15024.0,686.39,13727.8
2021-06-22,EQ,TATACHEM,20.0,751.2,15024.0,691.93,13838.6
2021-06-23,EQ,TATACHEM,20.0,751.2,15024.0,683.38,13667.6
2021-06-24,EQ,TATACHEM,20.0,751.2,15024.0,674.82,13496.4
2021-06-25,EQ,TATACHEM,20.0,751.2,15024.0,684.38,13687.6
2021-06-26,EQ,TATACHEM,20.0,751.2,15024.0,684.38,13687.6
2021-06-27,EQ,TATACHEM,20.0,751.2,15024.0,684.38,13687.6
2021-06-28,EQ,TATACHEM,20.0,751.2,15024.0,690.07,13801.4
2021-06-29,EQ,TATACHEM,20.0,751.2,15024.0,688.82,13776.4
2021-06-30,EQ,TATACHEM,20.0,751.2,15024.0,691.88,13837.6
2021-07-01,EQ,TATACHEM,20.0,751.2,15024.0,691.17,13823.4
2021-07-02,EQ,TATACHEM,20.0,751.2,15024.0,733.85,14677.0
2021-07-03,EQ,TATACHEM,20.0,751.2,15024.0,733.85,14677.0
2021-07-04,EQ,TATACHEM,20.0,751.2,15024.0,733.85,14677.0
2021-07-05,EQ,TATACHEM,20.0,751.2,15024.0,739.34,14786.8
2021-07-06,EQ,TATACHEM,20.0,751.2,15024.0,726.44,14528.8
2021-07-07,EQ,TATACHEM,20.0,751.2,15024.0,736.05,14721.0
2021-07-08,EQ,TATACHEM,20.0,751.2,15024.0,730.6,14612.0
2021-07-09,EQ,TATACHEM,20.0,751.2,15024.0,731.17,14623.4
2021-07-10,EQ,TATACHEM,20.0,751.2,15024.0,731.17,14623.4
2021-07-11,EQ,TATACHEM,20.0,751.2,15024.0,731.17,14623.4
2021-07-12,EQ,TATACHEM,20.0,751.2,15024.0,744.55,14891.0
2021-07-13,EQ,TATACHEM,20.0,751.2,15024.0,748.43,14968.6
2021-07-14,EQ,TATACHEM,20.0,751.2,15024.0,743.02,14860.4
2021-07-15,EQ,TATACHEM,20.0,751.2,15024.0,743.5,14870.0
2021-07-16,EQ,TATACHEM,20.0,751.2,15024.0,746.56,14931.2
2021-07-17,EQ,TATACHEM,20.0,751.2,15024.0,746.56,14931.2
2021-07-18,EQ,TATACHEM,20.0,751.2,15024.0,746.56,14931.2
2021-07-19,EQ,TATACHEM,20.0,751.2,15024.0,745.27,14905.4
2021-07-20,EQ,TATACHEM,20.0,751.2,15024.0,726.15,14523.0
2021-07-21,EQ,TATACHEM,20.0,751.2,15024.0,726.15,14523.0
2021-07-22,EQ,TATACHEM,20.0,751.2,15024.0,729.07,14581.4
2021-07-23,EQ,TATACHEM,20.0,751.2,15024.0,721.76,14435.2
2021-07-24,EQ,TATACHEM,20.0,751.2,15024.0,721.76,14435.2
2021-07-25,EQ,TATACHEM,20.0,751.2,15024.0,721.76,14435.2
2021-07-26,EQ,TATACHEM,20.0,751.2,15024.0,724.86,14497.2
2021-07-27,EQ,TATACHEM,20.0,751.2,15024.0,710.81,14216.2
2021-07-28,EQ,TATACHEM,20.0,751.2,15024.0,706.17,14123.4
2021-07-29,EQ,TATACHEM,20.0,751.2,15024.0,718.55,14371.0
2021-07-30,EQ,TATACHEM,20.0,751.2,15024.0,729.5,14590.0
2021-07-31,EQ,TATACHEM,20.0,751.2,15024.0,729.5,14590.0
2021-08-01,EQ,TATACHEM,20.0,751.2,15024.0,729.5,14590.0
2021-08-02,EQ,TATACHEM,20.0,751.2,15024.0,740.49,14809.8
2021-08-03,EQ,TATACHEM,20.0,751.2,15024.0,738.2,14764.0
2021-08-04,EQ,TATACHEM,20.0,751.2,15024.0,729.78,14595.6
2021-08-05,EQ,TATACHEM,20.0,751.2,15024.0,735.38,14707.6
2021-08-06,EQ,TATACHEM,20.0,751.2,15024.0,787.33,15746.6
2021-08-07,EQ,TATACHEM,20.0,751.2,15024.0,787.33,15746.6
2021-08-08,EQ,TATACHEM,20.0,751.2,15024.0,787.33,15746.6
2021-08-09,EQ,TATACHEM,20.0,751.2,15024.0,808.98,16179.6
2021-08-10,EQ,TATACHEM,20.0,751.2,15024.0,806.45,16129.0
2021-08-11,EQ,TATACHEM,20.0,751.2,15024.0,821.93,16438.6
2021-08-12,EQ,TATACHEM,20.0,751.2,15024.0,837.23,16744.6
2021-08-13,EQ,TATACHEM,20.0,751.2,15024.0,840.24,16804.8
2021-08-14,EQ,TATACHEM,20.0,751.2,15024.0,840.24,16804.8
2021-08-15,EQ,TATACHEM,20.0,751.2,15024.0,840.24,16804.8
2021-08-16,EQ,TATACHEM,20.0,751.2,15024.0,833.12,16662.4
2021-08-17,EQ,TATACHEM,20.0,751.2,15024.0,827.19,16543.8
2021-08-18,EQ,TATACHEM,20.0,751.2,15024.0,821.65,16433.0
2021-08-19,EQ,TATACHEM,20.0,751.2,15024.0,821.65,16433.0
2021-08-20,EQ,TATACHEM,20.0,751.2,15024.0,802.34,16046.8
2021-08-21,EQ,TATACHEM,20.0,751.2,15024.0,802.34,16046.8
2021-08-22,EQ,TATACHEM,20.0,751.2,15024.0,802.34,16046.8
2021-08-23,EQ,TATACHEM,20.0,751.2,15024.0,785.99,15719.8
2021-08-24,EQ,TATACHEM,20.0,751.2,15024.0,793.26,15865.2
2021-08-25,EQ,TATACHEM,20.0,751.2,15024.0,785.85,15717.0
2021-08-26,EQ,TATACHEM,20.0,751.2,15024.0,790.15,15803.0
2021-08-27,EQ,TATACHEM,20.0,751.2,15024.0,792.44,15848.8
2021-08-28,EQ,TATACHEM,20.0,751.2,15024.0,792.44,15848.8
2021-08-29,EQ,TATACHEM,20.0,751.2,15024.0,792.44,15848.8
2021-08-30,EQ,TATACHEM,20.0,751.2,15024.0,797.61,15952.2
2021-08-31,EQ,TATACHEM,20.0,751.2,15024.0,807.4,16148.0
2021-09-01,EQ,TATACHEM,20.0,751.2,15024.0,803.63,16072.6
2021-09-02,EQ,TATACHEM,20.0,751.2,15024.0,809.17,16183.4
2021-09-03,EQ,TATACHEM,20.0,751.2,15024.0,803.92,16078.4
2021-09-04,EQ,TATACHEM,20.0,751.2,15024.0,803.92,16078.4
2021-09-05,EQ,TATACHEM,20.0,751.2,15024.0,803.92,16078.4
2021-09-06,EQ,TATACHEM,20.0,751.2,15024.0,802.19,16043.8
2021-09-07,EQ,TATACHEM,20.0,751.2,15024.0,786.76,15735.2
2021-09-08,EQ,TATACHEM,20.0,751.2,15024.0,795.6,15912.0
2021-09-09,EQ,TATACHEM,20.0,751.2,15024.0,792.68,15853.6
2021-09-10,EQ,TATACHEM,20.0,751.2,15024.0,792.68,15853.6
2021-09-11,EQ,TATACHEM,20.0,751.2,15024.0,792.68,15853.6
2021-09-12,EQ,TATACHEM,20.0,751.2,15024.0,792.68,15853.6
2021-09-13,EQ,TATACHEM,20.0,751.2,15024.0,800.38,16007.6
2021-09-14,EQ,TATACHEM,20.0,751.2,15024.0,798.9,15978.0
2021-09-15,EQ,TATACHEM,20.0,751.2,15024.0,820.93,16418.6
2021-09-16,EQ,TATACHEM,20.0,751.2,15024.0,827.24,16544.8
2021-09-17,EQ,TATACHEM,20.0,751.2,15024.0,807.26,16145.2
2021-09-18,EQ,TATACHEM,20.0,751.2,15024.0,807.26,16145.2
2021-09-19,EQ,TATACHEM,20.0,751.2,15024.0,807.26,16145.2
2021-09-20,EQ,TATACHEM,20.0,751.2,15024.0,764.48,15289.6
2021-09-21,EQ,TATACHEM,20.0,751.2,15024.0,766.59,15331.8
2021-09-22,EQ,TATACHEM,20.0,751.2,15024.0,788.91,15778.2
2021-09-23,EQ,TATACHEM,20.0,751.2,15024.0,809.79,16195.8
2021-09-24,EQ,TATACHEM,20.0,751.2,15024.0,845.93,16918.6
2021-09-25,EQ,TATACHEM,20.0,751.2,15024.0,845.93,16918.6
2021-09-26,EQ,TATACHEM,20.0,751.2,15024.0,845.93,16918.6
2021-09-27,EQ,TATACHEM,20.0,751.2,15024.0,874.41,17488.2
2021-09-28,EQ,TATACHEM,20.0,751.2,15024.0,866.43,17328.6
2021-09-29,EQ,TATACHEM,20.0,751.2,15024.0,891.95,17839.0
2021-09-30,EQ,TATACHEM,20.0,751.2,15024.0,878.76,17575.2
2021-10-01,EQ,TATACHEM,20.0,751.2,15024.0,870.73,17414.6
2021-10-02,EQ,TATACHEM,20.0,751.2,15024.0,870.73,17414.6
2021-10-03,EQ,TATACHEM,20.0,751.2,15024.0,870.73,17414.6
2021-10-04,EQ,TATACHEM,20.0,751.2,15024.0,894.49,17889.8
2021-10-05,EQ,TATACHEM,20.0,751.2,15024.0,889.9,17798.0
2021-10-06,EQ,TATACHEM,20.0,751.2,15024.0,920.11,18402.2
2021-10-07,EQ,TATACHEM,20.0,751.2,15024.0,916.76,18335.2
2021-10-08,EQ,TATACHEM,20.0,751.2,15024.0,923.07,18461.4
2021-10-09,EQ,TATACHEM,20.0,751.2,15024.0,923.07,18461.4
2021-10-10,EQ,TATACHEM,20.0,751.2,15024.0,923.07,18461.4
2021-10-11,EQ,TATACHEM,20.0,751.2,15024.0,925.6,18512.0
2021-10-12,EQ,TATACHEM,20.0,751.2,15024.0,927.99,18559.8
2021-10-13,EQ,TATACHEM,20.0,751.2,15024.0,1058.28,21165.6
2021-10-14,EQ,TATACHEM,20.0,751.2,15024.0,1036.25,20725.0
2021-10-15,EQ,TATACHEM,20.0,751.2,15024.0,1036.25,20725.0
2021-10-16,EQ,TATACHEM,20.0,751.2,15024.0,1036.25,20725.0
2021-10-17,EQ,TATACHEM,20.0,751.2,15024.0,1036.25,20725.0
2021-10-18,EQ,TATACHEM,20.0,751.2,15024.0,1046.14,20922.8
2021-10-19,EQ,TATACHEM,20.0,751.2,15024.0,1032.28,20645.6
2021-10-20,EQ,TATACHEM,20.0,751.2,15024.0,988.26,19765.2
2021-10-21,EQ,TATACHEM,20.0,751.2,15024.0,959.54,19190.8
2021-10-22,EQ,TATACHEM,20.0,751.2,15024.0,944.15,18883.0
2021-10-23,EQ,TATACHEM,20.0,751.2,15024.0,944.15,18883.0
2021-10-24,EQ,TATACHEM,20.0,751.2,15024.0,944.15,18883.0
2021-10-25,EQ,TATACHEM,20.0,751.2,15024.0,937.36,18747.2
2021-10-26,EQ,TATACHEM,20.0,751.2,15024.0,962.21,19244.2
2021-10-27,EQ,TATACHEM,20.0,751.2,15024.0,953.42,19068.4
2021-10-28,EQ,TATACHEM,20.0,751.2,15024.0,852.05,17041.0
2021-10-29,EQ,TATACHEM,20.0,751.2,15024.0,861.6,17232.0
2021-10-30,EQ,TATACHEM,20.0,751.2,15024.0,861.6,17232.0
2021-10-31,EQ,TATACHEM,20.0,751.2,15024.0,861.6,17232.0
2021-11-01,EQ,TATACHEM,20.0,751.2,15024.0,865.19,17303.8
2021-11-02,EQ,TATACHEM,20.0,751.2,15024.0,870.49,17409.8
2021-11-03,EQ,TATACHEM,20.0,751.2,15024.0,856.59,17131.8
2021-11-04,EQ,TATACHEM,20.0,751.2,15024.0,864.33,17286.6
2021-11-05,EQ,TATACHEM,20.0,751.2,15024.0,864.33,17286.6
2021-11-06,EQ,TATACHEM,20.0,751.2,15024.0,864.33,17286.6
2021-11-07,EQ,TATACHEM,20.0,751.2,15024.0,864.33,17286.6
2021-11-08,EQ,TATACHEM,20.0,751.2,15024.0,885.02,17700.4
2021-11-09,EQ,TATACHEM,20.0,751.2,15024.0,906.1,18122.0
2021-11-10,EQ,TATACHEM,20.0,751.2,15024.0,893.87,17877.4
2021-11-11,EQ,TATACHEM,20.0,751.2,15024.0,884.55,17691.0
2021-11-12,EQ,TATACHEM,20.0,751.2,15024.0,894.58,17891.6
2021-11-13,EQ,TATACHEM,20.0,751.2,15024.0,894.58,17891.6
2021-11-14,EQ,TATACHEM,20.0,751.2,15024.0,894.58,17891.6
2021-11-15,EQ,TATACHEM,20.0,751.2,15024.0,896.16,17923.2
2021-11-16,EQ,TATACHEM,20.0,751.2,15024.0,893.53,17870.6
2021-11-17,EQ,TATACHEM,20.0,751.2,15024.0,899.17,17983.4
2021-11-18,EQ,TATACHEM,20.0,751.2,15024.0,884.55,17691.0
2021-11-19,EQ,TATACHEM,20.0,751.2,15024.0,884.55,17691.0
2021-11-20,EQ,TATACHEM,20.0,751.2,15024.0,884.55,17691.0
2021-11-21,EQ,TATACHEM,20.0,751.2,15024.0,884.55,17691.0
2021-11-22,EQ,TATACHEM,20.0,751.2,15024.0,852.67,17053.4
2021-11-23,EQ,TATACHEM,20.0,751.2,15024.0,872.07,17441.4
2021-11-24,EQ,TATACHEM,20.0,751.2,15024.0,860.7,17214.0
2021-11-25,EQ,TATACHEM,20.0,751.2,15024.0,860.89,17217.8
2021-11-26,EQ,TATACHEM,20.0,751.2,15024.0,816.06,16321.2
2021-11-27,EQ,TATACHEM,20.0,751.2,15024.0,816.06,16321.2
2021-11-28,EQ,TATACHEM,20.0,751.2,15024.0,816.06,16321.2
2021-11-29,EQ,TATACHEM,20.0,751.2,15024.0,830.35,16607.0
2021-11-30,EQ,TATACHEM,20.0,751.2,15024.0,833.79,16675.8
2021-12-01,EQ,TATACHEM,20.0,751.2,15024.0,844.92,16898.4
2021-12-02,EQ,TATACHEM,20.0,751.2,15024.0,860.31,17206.2
2021-12-03,EQ,TATACHEM,20.0,751.2,15024.0,869.87,17397.4
2021-12-04,EQ,TATACHEM,20.0,751.2,15024.0,869.87,17397.4
2021-12-05,EQ,TATACHEM,20.0,751.2,15024.0,869.87,17397.4
2021-12-06,EQ,TATACHEM,20.0,751.2,15024.0,856.68,17133.6
2021-12-07,EQ,TATACHEM,20.0,751.2,15024.0,869.35,17387.0
2021-12-08,EQ,TATACHEM,20.0,751.2,15024.0,883.16,17663.2
2021-12-09,EQ,TATACHEM,20.0,751.2,15024.0,894.58,17891.6
2021-12-10,EQ,TATACHEM,20.0,751.2,15024.0,898.69,17973.8
2021-12-11,EQ,TATACHEM,20.0,751.2,15024.0,898.69,17973.8
2021-12-12,EQ,TATACHEM,20.0,751.2,15024.0,898.69,17973.8
2021-12-13,EQ,TATACHEM,20.0,751.2,15024.0,894.63,17892.6
2021-12-14,EQ,TATACHEM,20.0,751.2,15024.0,892.19,17843.8
2021-12-15,EQ,TATACHEM,20.0,751.2,15024.0,881.15,17623.0
2021-12-16,EQ,TATACHEM,20.0,751.2,15024.0,866.91,17338.2
2021-12-17,EQ,TATACHEM,20.0,751.2,15024.0,844.64,16892.8
2021-12-18,EQ,TATACHEM,20.0,751.2,15024.0,844.64,16892.8
2021-12-19,EQ,TATACHEM,20.0,751.2,15024.0,844.64,16892.8
2021-12-20,EQ,TATACHEM,20.0,751.2,15024.0,805.21,16104.2
2021-12-21,EQ,TATACHEM,20.0,751.2,15024.0,818.68,16373.6
2021-12-22,EQ,TATACHEM,20.0,751.2,15024.0,843.54,16870.8
2021-12-23,EQ,TATACHEM,20.0,751.2,15024.0,847.03,16940.6
2021-12-24,EQ,TATACHEM,20.0,751.2,15024.0,833.74,16674.8
2021-12-25,EQ,TATACHEM,20.0,751.2,15024.0,833.74,16674.8
2021-12-26,EQ,TATACHEM,20.0,751.2,15024.0,833.74,16674.8
2021-12-27,EQ,TATACHEM,20.0,751.2,15024.0,841.1,16822.0
2021-12-28,EQ,TATACHEM,20.0,751.2,15024.0,867.63,17352.6
2021-12-29,EQ,TATACHEM,20.0,751.2,15024.0,861.27,17225.4
2021-12-30,EQ,TATACHEM,20.0,751.2,15024.0,844.97,16899.4
2021-12-31,EQ,TATACHEM,20.0,751.2,15024.0,854.77,17095.4
2022-01-01,EQ,TATACHEM,20.0,751.2,15024.0,854.77,17095.4
2022-01-02,EQ,TATACHEM,20.0,751.2,15024.0,854.77,17095.4
2022-01-03,EQ,TATACHEM,20.0,751.2,15024.0,873.84,17476.8
2022-01-04,EQ,TATACHEM,20.0,751.2,15024.0,869.01,17380.2
2022-01-05,EQ,TATACHEM,20.0,751.2,15024.0,874.84,17496.8
2022-01-06,EQ,TATACHEM,20.0,751.2,15024.0,864.28,17285.6
2022-01-07,EQ,TATACHEM,20.0,751.2,15024.0,886.31,17726.2
2022-01-08,EQ,TATACHEM,20.0,751.2,15024.0,886.31,17726.2
2022-01-09,EQ,TATACHEM,20.0,751.2,15024.0,886.31,17726.2
2022-01-10,EQ,TATACHEM,20.0,751.2,15024.0,897.83,17956.6
2022-01-11,EQ,TATACHEM,20.0,751.2,15024.0,929.33,18586.6
2022-01-12,EQ,TATACHEM,20.0,751.2,15024.0,949.21,18984.2
2022-01-13,EQ,TATACHEM,20.0,751.2,15024.0,969.33,19386.6
2022-01-14,EQ,TATACHEM,20.0,751.2,15024.0,983.39,19667.8
2022-01-15,EQ,TATACHEM,20.0,751.2,15024.0,983.39,19667.8
2022-01-16,EQ,TATACHEM,20.0,751.2,15024.0,983.39,19667.8
2022-01-17,EQ,TATACHEM,20.0,751.2,15024.0,983.86,19677.2
2022-01-18,EQ,TATACHEM,20.0,751.2,15024.0,961.59,19231.8
2022-01-19,EQ,TATACHEM,20.0,751.2,15024.0,967.04,19340.8
2022-01-20,EQ,TATACHEM,20.0,751.2,15024.0,954.04,19080.8
2022-01-21,EQ,TATACHEM,20.0,751.2,15024.0,922.45,18449.0
2022-01-22,EQ,TATACHEM,20.0,751.2,15024.0,922.45,18449.0
2022-01-23,EQ,TATACHEM,20.0,751.2,15024.0,922.45,18449.0
2022-01-24,EQ,TATACHEM,20.0,751.2,15024.0,871.93,17438.6
2022-01-25,EQ,TATACHEM,20.0,751.2,15024.0,878.71,17574.2
2022-01-26,EQ,TATACHEM,20.0,751.2,15024.0,878.71,17574.2
2022-01-27,EQ,TATACHEM,20.0,751.2,15024.0,870.73,17414.6
2022-01-28,EQ,TATACHEM,20.0,751.2,15024.0,902.42,18048.4
2022-01-29,EQ,TATACHEM,20.0,751.2,15024.0,902.42,18048.4
2022-01-30,EQ,TATACHEM,20.0,751.2,15024.0,902.42,18048.4
2022-01-31,EQ,TATACHEM,20.0,751.2,15024.0,892.58,17851.6
2022-02-01,EQ,TATACHEM,20.0,751.2,15024.0,911.22,18224.4
2022-02-02,EQ,TATACHEM,20.0,751.2,15024.0,924.12,18482.4
2022-02-03,EQ,TATACHEM,20.0,751.2,15024.0,922.78,18455.6
2022-02-04,EQ,TATACHEM,20.0,751.2,15024.0,915.47,18309.4
2022-02-05,EQ,TATACHEM,20.0,751.2,15024.0,915.47,18309.4
2022-02-06,EQ,TATACHEM,20.0,751.2,15024.0,915.47,18309.4
2022-02-07,EQ,TATACHEM,20.0,751.2,15024.0,911.17,18223.4
2022-02-08,EQ,TATACHEM,20.0,751.2,15024.0,886.98,17739.6
2022-02-09,EQ,TATACHEM,20.0,751.2,15024.0,924.89,18497.8
2022-02-10,EQ,TATACHEM,20.0,751.2,15024.0,917.48,18349.6
2022-02-11,EQ,TATACHEM,20.0,751.2,15024.0,874.37,17487.4
2022-02-12,EQ,TATACHEM,20.0,751.2,15024.0,874.37,17487.4
2022-02-13,EQ,TATACHEM,20.0,751.2,15024.0,874.37,17487.4
2022-02-14,EQ,TATACHEM,20.0,751.2,15024.0,846.74,16934.8
2022-02-15,EQ,TATACHEM,20.0,751.2,15024.0,872.45,17449.0
2022-02-16,EQ,TATACHEM,20.0,751.2,15024.0,865.05,17301.0
2022-02-17,EQ,TATACHEM,20.0,751.2,15024.0,857.3,17146.0
2022-02-18,EQ,TATACHEM,20.0,751.2,15024.0,847.79,16955.8
2022-02-19,EQ,TATACHEM,20.0,751.2,15024.0,847.79,16955.8
2022-02-20,EQ,TATACHEM,20.0,751.2,15024.0,847.79,16955.8
2022-02-21,EQ,TATACHEM,20.0,751.2,15024.0,838.23,16764.6
2022-02-22,EQ,TATACHEM,20.0,751.2,15024.0,830.2,16604.0
2022-02-23,EQ,TATACHEM,20.0,751.2,15024.0,826.0,16520.0
2022-02-24,EQ,TATACHEM,20.0,751.2,15024.0,750.96,15019.2
2022-02-25,EQ,TATACHEM,20.0,751.2,15024.0,789.96,15799.2
2022-02-26,EQ,TATACHEM,20.0,751.2,15024.0,789.96,15799.2
2022-02-27,EQ,TATACHEM,20.0,751.2,15024.0,789.96,15799.2
2022-02-28,EQ,TATACHEM,20.0,751.2,15024.0,804.15,16083.0
2022-03-01,EQ,TATACHEM,20.0,751.2,15024.0,804.15,16083.0
2022-03-02,EQ,TATACHEM,20.0,751.2,15024.0,818.11,16362.2
2022-03-03,EQ,TATACHEM,20.0,751.2,15024.0,850.32,17006.4
2022-03-04,EQ,TATACHEM,20.0,751.2,15024.0,823.56,16471.2
2022-03-05,EQ,TATACHEM,20.0,751.2,15024.0,823.56,16471.2
2022-03-06,EQ,TATACHEM,20.0,751.2,15024.0,823.56,16471.2
2022-03-07,EQ,TATACHEM,20.0,751.2,15024.0,811.32,16226.4
2022-03-08,EQ,TATACHEM,20.0,751.2,15024.0,831.54,16630.8
2022-03-09,EQ,TATACHEM,20.0,751.2,15024.0,851.61,17032.2
2022-03-10,EQ,TATACHEM,20.0,751.2,15024.0,869.49,17389.8
2022-03-11,EQ,TATACHEM,20.0,751.2,15024.0,886.36,17727.2
2022-03-12,EQ,TATACHEM,20.0,751.2,15024.0,886.36,17727.2
2022-03-13,EQ,TATACHEM,20.0,751.2,15024.0,886.36,17727.2
2022-03-14,EQ,TATACHEM,20.0,751.2,15024.0,890.76,17815.2
2022-03-15,EQ,TATACHEM,20.0,751.2,15024.0,880.05,17601.0
2022-03-16,EQ,TATACHEM,20.0,751.2,15024.0,896.69,17933.8
2022-03-17,EQ,TATACHEM,20.0,751.2,15024.0,898.07,17961.4
2022-03-18,EQ,TATACHEM,20.0,751.2,15024.0,898.07,17961.4
2022-03-19,EQ,TATACHEM,20.0,751.2,15024.0,898.07,17961.4
2022-03-20,EQ,TATACHEM,20.0,751.2,15024.0,898.07,17961.4
2022-03-21,EQ,TATACHEM,20.0,751.2,15024.0,897.83,17956.6
2022-03-22,EQ,TATACHEM,20.0,751.2,15024.0,912.6,18252.0
2022-03-23,EQ,TATACHEM,20.0,751.2,15024.0,919.58,18391.6
2022-03-24,EQ,TATACHEM,20.0,751.2,15024.0,929.81,18596.2
2022-03-25,EQ,TATACHEM,20.0,751.2,15024.0,932.1,18642.0
2022-03-26,EQ,TATACHEM,20.0,751.2,15024.0,932.1,18642.0
2022-03-27,EQ,TATACHEM,20.0,751.2,15024.0,932.1,18642.0
2022-03-28,EQ,TATACHEM,20.0,751.2,15024.0,914.47,18289.4
2022-03-29,EQ,TATACHEM,20.0,751.2,15024.0,943.96,18879.2
2022-03-30,EQ,TATACHEM,20.0,751.2,15024.0,940.51,18810.2
2022-03-31,EQ,TATACHEM,20.0,751.2,15024.0,931.39,18627.8
2022-04-01,EQ,TATACHEM,20.0,751.2,15024.0,943.67,18873.4
2022-04-02,EQ,TATACHEM,20.0,751.2,15024.0,943.67,18873.4
2022-04-03,EQ,TATACHEM,20.0,751.2,15024.0,943.67,18873.4
2022-04-04,EQ,TATACHEM,20.0,751.2,15024.0,957.77,19155.4
2022-04-05,EQ,TATACHEM,20.0,751.2,15024.0,959.49,19189.8
2022-04-06,EQ,TATACHEM,20.0,751.2,15024.0,956.43,19128.6
2022-04-07,EQ,TATACHEM,20.0,751.2,15024.0,937.74,18754.8
2022-04-08,EQ,TATACHEM,20.0,751.2,15024.0,955.52,19110.4
2022-04-09,EQ,TATACHEM,20.0,751.2,15024.0,955.52,19110.4
2022-04-10,EQ,TATACHEM,20.0,751.2,15024.0,955.52,19110.4
2022-04-11,EQ,TATACHEM,20.0,751.2,15024.0,962.26,19245.2
2022-04-12,EQ,TATACHEM,20.0,751.2,15024.0,931.67,18633.4
2022-04-13,EQ,TATACHEM,20.0,751.2,15024.0,933.87,18677.4
2022-04-14,EQ,TATACHEM,20.0,751.2,15024.0,933.87,18677.4
2022-04-15,EQ,TATACHEM,20.0,751.2,15024.0,933.87,18677.4
2022-04-16,EQ,TATACHEM,20.0,751.2,15024.0,933.87,18677.4
2022-04-17,EQ,TATACHEM,20.0,751.2,15024.0,933.87,18677.4
2022-04-18,EQ,TATACHEM,20.0,751.2,15024.0,944.48,18889.6
2022-04-19,EQ,TATACHEM,20.0,751.2,15024.0,925.84,18516.8
2022-04-20,EQ,TATACHEM,20.0,751.2,15024.0,927.56,18551.2
2022-04-21,EQ,TATACHEM,20.0,751.2,15024.0,939.7,18794.0
2022-04-22,EQ,TATACHEM,20.0,751.2,15024.0,930.29,18605.8
2022-04-23,EQ,TATACHEM,20.0,751.2,15024.0,930.29,18605.8
2022-04-24,EQ,TATACHEM,20.0,751.2,15024.0,930.29,18605.8
2022-04-25,EQ,TATACHEM,20.0,751.2,15024.0,895.16,17903.2
2022-04-26,EQ,TATACHEM,20.0,751.2,15024.0,919.82,18396.4
2022-04-27,EQ,TATACHEM,20.0,751.2,15024.0,919.44,18388.8
